review_id,reviewer_name,title,rating,date,content
review_520863031,"mamalulutooSt. Paul, United States12745Segway Tour of St Paul Cathedral HillReview ofSt. Paul History TourReviewed September 3, 2017Incredible and fun!!  My daughter and I had a great time on the Segway tour of the St. Paul Cathedral Hill neighborhood.  Our guides, Greg and Ruth were fun, and Greg is especially knowledgeable on history and the neighborhood.  It was a wonderful way to spend an afternoon outside and do something a bit out of the ordinary.I am not athletic / physically coordinated, but if I can do it, anyone can do it.  The guides provide training before the tour starts and make sure the group is comfortable being on the Segway.We will definitely go on other tours provided by this company.Date of experience:September 2017Ask mamalulutoo about St. Paul History TourThank mamalulutooThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.humanonastick, Guest Relations Manager at St. Paul History Tour, responded to this reviewResponded September 30, 2017Thanks! We are so glad you had a wonderful time! We would be happy to have you back for a tour or two in Minneapolis!Report response as inappropriateThank you. We appreciate your input.This response is the subjective opinion of the management representative and not of TripAdvisor LLC.See all 117 reviews",Segway Tour of St Paul Cathedral Hill,5.0,Date of experience:September 2017,"Incredible and fun!!  My daughter and I had a great time on the Segway tour of the St. Paul Cathedral Hill neighborhood.  Our guides, Greg and Ruth were fun, and Greg is especially knowledgeable on history and the neighborhood.  It was a wonderful way to spend an afternoon outside and do something a bit out of the ordinary.I am not athletic / physically coordinated, but if I can do it, anyone can do it.  The guides provide training before the tour starts and make sure the group is comfortable being on the Segway.We will definitely go on other tours provided by this company."
review_611736842,"minnesotagirl64Ramsey, Minnesota2113What a blast!!!Review ofSt. Paul History TourReviewed August 28, 2018Fascinating tourMicheal and Tony were GREAT!!Segway were very easy to use.Learned a lot about Mpls that I never knew3 hour tour, wish it was a little longerDate of experience:August 2018Ask minnesotagirl64 about St. Paul History TourThank minnesotagirl64This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.humanonastick, Guest Relations Manager at St. Paul History Tour, responded to this reviewResponded August 31, 2018Thanks for riding with us! If you had a hard time saying good-bye to your Segway, we also offer a tour in St Paul, and a tour that goes to the Walker Art Center Sculpture Garden. Hang on to your new Segway driver's license, and it will save you $10 on a tour, for yourself and up to 9 others.Report response as inappropriateThank you. We appreciate your input.This response is the subjective opinion of the management representative and not of TripAdvisor LLC.See all 117 reviews",What a blast!!!,5.0,Date of experience:August 2018,"Fascinating tourMicheal and Tony were GREAT!!Segway were very easy to use.Learned a lot about Mpls that I never knew3 hour tour, wish it was a little longer"
review_315602567,"Food4thought2014Des Moines, Iowa4526The Segway Tour is an absolute mustReview ofSt. Paul History TourReviewed October 2, 2015I just wanted to ride a Segway for the first time and cajoled a very reluctant friend to do it with me.   She describes herself as klutzy, uncoordinated, and with no confidence in her physical abilities her entire life and she is 67 now, so she wasn't going to change her opinion of herself now.   This was a wonderful way to spend an afternoon and we loved every minute of it.    I wasn't too interested in Minneapolis history prior to going, but it turned out to be fantastic, with Greg the tour leader making it extremely interesting.   My friend lacked confidence from the first minute, so after lagging waaaaay behind for the first two minutes and obviously going to put everyone in a position of being slowed to a crawl, Greg towed her the entire way at the front of the group where she was really flying and she just loved it and after that,  was happier than a clam and thoroughly enjoyed the whole experience.     Am so glad we were able to do this.   It far exceeded expectations.  This isn't something you should try---its something you MUST try.Date of experience:September 2015Ask Food4thought2014 about St. Paul History Tour2Thank Food4thought2014This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 117 reviews",The Segway Tour is an absolute must,5.0,Date of experience:September 2015,"I just wanted to ride a Segway for the first time and cajoled a very reluctant friend to do it with me.   She describes herself as klutzy, uncoordinated, and with no confidence in her physical abilities her entire life and she is 67 now, so she wasn't going to change her opinion of herself now.   This was a wonderful way to spend an afternoon and we loved every minute of it.    I wasn't too interested in Minneapolis history prior to going, but it turned out to be fantastic, with Greg the tour leader making it extremely interesting.   My friend lacked confidence from the first minute, so after lagging waaaaay behind for the first two minutes and obviously going to put everyone in a position of being slowed to a crawl, Greg towed her the entire way at the front of the group where she was really flying and she just loved it and after that,  was happier than a clam and thoroughly enjoyed the whole experience.     Am so glad we were able to do this.   It far exceeded expectations.  This isn't something you should try---its something you MUST try."
review_494411941,"mntripguy2017Lino Lakes, Minnesota36Magical History Tour - great father´s day activityReview ofSt. Paul History TourReviewed June 19, 2017Family of 4 did the history tour for Father´s Day surprise.  Loved it!  About a 3 hour tour.  Just the right length of time with brief stops along the way including intro to Mill City Museum.  Ben did a great job as tour guide/historian.  Thanks to Denny for the photography.  Nice touch to add free shirt for dad on Father´s Day and passes to return to the Mill City Museum.  Thanks for an enjoyable time.  Plan to be back for another tour.Date of experience:June 2017Ask mntripguy2017 about St. Paul History TourThank mntripguy2017This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.humanonastick, Front Office Manager at St. Paul History Tour, responded to this reviewResponded June 21, 2017We are so happy you enjoyed Father's Day with us here at Segway! Please come and glide with us again. Thank you for your kind review.Report response as inappropriateThank you. We appreciate your input.This response is the subjective opinion of the management representative and not of TripAdvisor LLC.See all 117 reviews",Magical History Tour - great father´s day activity,5.0,Date of experience:June 2017,Family of 4 did the history tour for Father´s Day surprise.  Loved it!  About a 3 hour tour.  Just the right length of time with brief stops along the way including intro to Mill City Museum.  Ben did a great job as tour guide/historian.  Thanks to Denny for the photography.  Nice touch to add free shirt for dad on Father´s Day and passes to return to the Mill City Museum.  Thanks for an enjoyable time.  Plan to be back for another tour.
review_207330457,"MNtripmavenMinneapolis, Minnesota8498Fun family outingReview ofSt. Paul History TourReviewed May 27, 2014This tour was wonderful!  We had a great time with our teenages & young adults on this ~3 hour tour up and down the Mississippi parkway.  Our tour guides were funny, smart, and worked hard to make sure that young & old were having a good time,  We especially appreciated the pictures they took and posted online.  We loved the ""play time"" on the Segways, along with the structured tour time.  Highly recommend for familys and team building alike!!Date of experience:May 2014Ask MNtripmaven about St. Paul History TourThank MNtripmavenThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 117 reviews",Fun family outing,5.0,Date of experience:May 2014,"This tour was wonderful!  We had a great time with our teenages & young adults on this ~3 hour tour up and down the Mississippi parkway.  Our tour guides were funny, smart, and worked hard to make sure that young & old were having a good time,  We especially appreciated the pictures they took and posted online.  We loved the ""play time"" on the Segways, along with the structured tour time.  Highly recommend for familys and team building alike!!"
review_171985542,"TheRealAB410Bel Air, Maryland7015Awesome Time!!!Review ofSt. Paul History TourReviewed August 12, 2013via mobileABSOLUTE MUST!!!! Roop was the man! And Carmen was an awesome guide! Riding a Segway had always been something I wanted to do and it was awesome they way it works. It takes a few minutes to get use to it but it definitely isn't as easy as it looked. Just follow the instructions and you will have a great time! Make sure to get there a few minutes early to get some practice in! Also if you need to get food before hand there are some delicious restaurants next door! Awesome time! Keep it up!Date of experience:August 2013Ask TheRealAB410 about St. Paul History Tour1Thank TheRealAB410This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 117 reviews",Awesome Time!!!,5.0,Date of experience:August 2013,ABSOLUTE MUST!!!! Roop was the man! And Carmen was an awesome guide! Riding a Segway had always been something I wanted to do and it was awesome they way it works. It takes a few minutes to get use to it but it definitely isn't as easy as it looked. Just follow the instructions and you will have a great time! Make sure to get there a few minutes early to get some practice in! Also if you need to get food before hand there are some delicious restaurants next door! Awesome time! Keep it up!
review_595121321,"Feel-the-spiritLos Angeles, California71So much fun!Review ofSt. Paul History TourReviewed July 11, 2018via mobileI celebrated my 65th birthday in Minneapolis and decided as I usually do, to try something I'd never done before. Well the segway tour of the riverfront area lead by Ray and Luce was just perfect for the occasion. I had a great time and gained a new appreciation for just how much fun riding a segway is!When I texted my family and friends some of the pics all of them said it looked like tons of fun. Riding a segway was easy and enjoyable, suitable for a wide range of ages. I encourage the free spirited adventurer in you to check it out!!Date of experience:July 2018Ask Feel-the-spirit about St. Paul History TourThank Feel-the-spiritThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.humanonastick, Guest Relations Manager at St. Paul History Tour, responded to this reviewResponded July 13, 2018Thank you for celebrating you birthday with us! We're glad we were able to help you try something new, and have a fun day! If you'd like to come back for a St Paul or Sculpture Garden tour, you license will save you $10 on a tour for yourself, and up to 9 other friends. Hope to see you back soon!Report response as inappropriateThank you. We appreciate your input.This response is the subjective opinion of the management representative and not of TripAdvisor LLC.See all 117 reviews",So much fun!,5.0,Date of experience:July 2018,"I celebrated my 65th birthday in Minneapolis and decided as I usually do, to try something I'd never done before. Well the segway tour of the riverfront area lead by Ray and Luce was just perfect for the occasion. I had a great time and gained a new appreciation for just how much fun riding a segway is!When I texted my family and friends some of the pics all of them said it looked like tons of fun. Riding a segway was easy and enjoyable, suitable for a wide range of ages. I encourage the free spirited adventurer in you to check it out!!"
review_420352117,"minn4cubsMaple Grove, Minnesota7724What a great experience!Review ofSt. Paul History TourReviewed September 19, 2016Celebrated our anniversary by taking the history tour and learned tons of interesting things about Minneapolis and its milling and wood beginnings. Chris, Noah, and Riley were fantastic!We will wear our souvenir shirts and be happy to spread the word about the tour and the great value. Very nice surprise for us at the Mill City Museum.Tom & LorraineDate of experience:September 2016Ask minn4cubs about St. Paul History TourThank minn4cubsThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 117 reviews",What a great experience!,5.0,Date of experience:September 2016,"Celebrated our anniversary by taking the history tour and learned tons of interesting things about Minneapolis and its milling and wood beginnings. Chris, Noah, and Riley were fantastic!We will wear our souvenir shirts and be happy to spread the word about the tour and the great value. Very nice surprise for us at the Mill City Museum.Tom & Lorraine"
review_215726333,"mnbob2012Lynn Haven, Florida11994Great for Out-of-town GuestsReview ofSt. Paul History TourReviewed July 16, 2014Like most residents, I did not know my city as well as I should.  When a friend came in from out of town to attend the All Star Game, we signed up for the magical history tour.  I was a blast.  What a great way to see and learn about Minneapolis.  Segways are easy to operate ( you learn in five minutes).  The guides are great and very safety conscious. I am going back as soon as they start their St. Paul tours this summer.Date of experience:July 2014Ask mnbob2012 about St. Paul History TourThank mnbob2012This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 117 reviews",Great for Out-of-town Guests,5.0,Date of experience:July 2014,"Like most residents, I did not know my city as well as I should.  When a friend came in from out of town to attend the All Star Game, we signed up for the magical history tour.  I was a blast.  What a great way to see and learn about Minneapolis.  Segways are easy to operate ( you learn in five minutes).  The guides are great and very safety conscious. I am going back as soon as they start their St. Paul tours this summer."
review_293531134,"Ryan D83Mill City TourReview ofSt. Paul History TourReviewed July 29, 2015via mobileBeautiful route, interesting info about Minneapolis' past, and awesome tour guides.Segways may not look cool, but they're actually really fun and this is a perfect way to spend a family afternoon.Date of experience:July 2015Ask Ryan D about St. Paul History Tour1Thank Ryan DThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 117 reviews",Mill City Tour,5.0,Date of experience:July 2015,"Beautiful route, interesting info about Minneapolis' past, and awesome tour guides.Segways may not look cool, but they're actually really fun and this is a perfect way to spend a family afternoon."
review_755393187,"Karenjean2641Very good.Review ofSt. Paul History TourReviewed May 24, 2020via mobileExcellent tour of Minneapolis. Ray and Andy were very knowledgeable about the area and Made the tour interesting fun and safe!Date of experience:May 2020Ask Karenjean264 about St. Paul History TourThank Karenjean264This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 117 reviews",Very good.,5.0,Date of experience:May 2020,Excellent tour of Minneapolis. Ray and Andy were very knowledgeable about the area and Made the tour interesting fun and safe!
review_422981244,"JYL26Metro Minneapolis-Saint Paul, Minnesota1Magical History Tour of St. PaulReview ofSt. Paul History TourReviewed September 27, 2016My husband and I wanted to celebrate our anniversary locally- yet doing something we had never done. We had heard about the Human on a Stick Segway tours from a cousin and thought we would give it a try.  What FUN!!  It was such an unique way to go around St. Paul, see sights that we had never seen and learn some local history,  Our tour guides, Thomas and Ruth were fabulous! The wealth of knowledge of history and excellent presentation was entertaining.  We are going to definitely do this again and bring along the family.Date of experience:September 2016Ask JYL26 about St. Paul History TourThank JYL26This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 117 reviews",Magical History Tour of St. Paul,5.0,Date of experience:September 2016,"My husband and I wanted to celebrate our anniversary locally- yet doing something we had never done. We had heard about the Human on a Stick Segway tours from a cousin and thought we would give it a try.  What FUN!!  It was such an unique way to go around St. Paul, see sights that we had never seen and learn some local history,  Our tour guides, Thomas and Ruth were fabulous! The wealth of knowledge of history and excellent presentation was entertaining.  We are going to definitely do this again and bring along the family."
review_222293681,"Charles RLondon, United Kingdom321201Ask for Jason. Awesome guide!Review ofSt. Paul History TourReviewed August 17, 2014via mobileWe had a fabulous tour with Jason along the historic waterway of Minneapolis. He was entertaining and remarkably informative in equal measure.Note: kids must be 13 or older to ride the Segway. He staff were very good about safety precautions.  The duration was perfect and it is a brilliant way of exposing kids to the history of the city by making it all fun along the way.Also appreciated the free photos and free pass to the Milling Museum. It is in short a great day out.>>>Ask Charles R about St. Paul History TourThank Charles RThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 117 reviews",Ask for Jason. Awesome guide!,5.0,,We had a fabulous tour with Jason along the historic waterway of Minneapolis. He was entertaining and remarkably informative in equal measure.Note: kids must be 13 or older to ride the Segway. He staff were very good about safety precautions.  The duration was perfect and it is a brilliant way of exposing kids to the history of the city by making it all fun along the way.Also appreciated the free photos and free pass to the Milling Museum. It is in short a great day out.
review_518161515,"jeans7491Eau Claire, Wisconsin11224Two Grandmother's & Two Granddaughter'sReview ofSt. Paul History TourReviewed August 27, 2017Our Segway experience exceeded all expectations. First, I CAN RIDE A SEGWAY and it is sooooooooo much fun! We chose the Minneapolis Historic Riverfront tour which I would absolutely reccommend.Second, the staff was remarkable. Chris, was the lead and he provided historical information, at times in a humorous fashion. He did his job very well. Jessie brought up the rear of the tour and was absolutely OUTSTANDING!. She was with us every step of the way to ensure our safety. I believe if we were thinking about a concern, she had already read our mind and taken care of it. The organization itself thinks of everything. They brought bottled water, provided a snack midway, rain panchos for all ...just in case, took pictures for us and the list goes on. What a pleasure to experience a company that has their act together 100%. WOW.  Our day was a day to remember!Date of experience:August 2017Ask jeans7491 about St. Paul History TourThank jeans7491This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.humanonastick, General Manager at St. Paul History Tour, responded to this reviewResponded September 30, 2017Thank you for the review! We work really hard to provide an awesome experience for you! And we are also pumped that you've learned a new skill/talent !Report response as inappropriateThank you. We appreciate your input.This response is the subjective opinion of the management representative and not of TripAdvisor LLC.See all 117 reviews",Two Grandmother's & Two Granddaughter's,5.0,Date of experience:August 2017,"Our Segway experience exceeded all expectations. First, I CAN RIDE A SEGWAY and it is sooooooooo much fun! We chose the Minneapolis Historic Riverfront tour which I would absolutely reccommend.Second, the staff was remarkable. Chris, was the lead and he provided historical information, at times in a humorous fashion. He did his job very well. Jessie brought up the rear of the tour and was absolutely OUTSTANDING!. She was with us every step of the way to ensure our safety. I believe if we were thinking about a concern, she had already read our mind and taken care of it. The organization itself thinks of everything. They brought bottled water, provided a snack midway, rain panchos for all ...just in case, took pictures for us and the list goes on. What a pleasure to experience a company that has their act together 100%. WOW.  Our day was a day to remember!"
review_399761893,"Julie H1Wonderful guides & tourReview ofSt. Paul History TourReviewed July 31, 2016via mobileMartin, Riley, Ben and Unique were great tour guides! We got a great history of m Minneapolis with ample time to ride around on the segways!Date of experience:August 2016Ask Julie H about St. Paul History TourThank Julie HThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 117 reviews",Wonderful guides & tour,5.0,Date of experience:August 2016,"Martin, Riley, Ben and Unique were great tour guides! We got a great history of m Minneapolis with ample time to ride around on the segways!"
review_581213700,"StevenG14271Sculpture garden tourReview ofSt. Paul History TourReviewed May 19, 2018via mobileTook my wife and mother on a tour for their birthdays. This was the best Segway tour I've been on. Ben and Julia did an awesome job and i would highly recommend them for the tour.Date of experience:May 2018Ask StevenG1427 about St. Paul History TourThank StevenG1427This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.humanonastick, Guest Relations Manager at St. Paul History Tour, responded to this reviewResponded May 25, 2018We're so glad you made our tour a birthday celebration! Thanks for riding with us!Report response as inappropriateThank you. We appreciate your input.This response is the subjective opinion of the management representative and not of TripAdvisor LLC.See all 117 reviews",Sculpture garden tour,5.0,Date of experience:May 2018,Took my wife and mother on a tour for their birthdays. This was the best Segway tour I've been on. Ben and Julia did an awesome job and i would highly recommend them for the tour.
review_420582498,"Kellie C51St. Paul Magical History TourReview ofSt. Paul History TourReviewed September 20, 2016My fiance surprised me with a Segway tour. He had been on the tour in Minneapolis before and liked it so much he wanted us both to do it again. Our guides were Greg and Gillian. If you like architecture or literature this tour is for you. They took us all around St. Paul and we even stopped places to look more at them. We really loved getting to know Gillian during our tour. She seemed to really enjoy what she did and we enjoyed getting to know her story and sharing ours with her during our snack break. Little did Human on a Stick know, they played a vital roll in our engagement. Thanks for giving us memories we will never forget.Date of experience:August 2016Ask Kellie C about St. Paul History TourThank Kellie CThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 117 reviews",St. Paul Magical History Tour,5.0,Date of experience:August 2016,"My fiance surprised me with a Segway tour. He had been on the tour in Minneapolis before and liked it so much he wanted us both to do it again. Our guides were Greg and Gillian. If you like architecture or literature this tour is for you. They took us all around St. Paul and we even stopped places to look more at them. We really loved getting to know Gillian during our tour. She seemed to really enjoy what she did and we enjoyed getting to know her story and sharing ours with her during our snack break. Little did Human on a Stick know, they played a vital roll in our engagement. Thanks for giving us memories we will never forget."
review_298547806,"Melanie_CharlesMinneapolis, Minnesota327So fun for everyoneReview ofSt. Paul History TourReviewed August 12, 2015via mobileI took my son and his friend on a Segway tour in St. Paul. A good time was had by all. Both boys loved it, and my son said ""this is one of the greatest days of my life.""We liked it so much, we did the Minneapolis tour a few weeks later.Date of experience:August 2015Ask Melanie_Charles about St. Paul History TourThank Melanie_CharlesThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 117 reviews",So fun for everyone,5.0,Date of experience:August 2015,"I took my son and his friend on a Segway tour in St. Paul. A good time was had by all. Both boys loved it, and my son said ""this is one of the greatest days of my life.""We liked it so much, we did the Minneapolis tour a few weeks later."
review_771772492,"Cruiser14504581166Minneapolis, Minnesota31Fun tour of historic Minneapolis and fall colorsReview ofSt. Paul History TourReviewed September 24, 2020Excellent tour of Minneapolis.  Greg was a great tour guide.  He was very knowledgeable about the area and history.  He went the extra mile to make our COVID-19 stay-cation feel like an adventure. We highly recommend for new visitors to the area, as well as, Minnesota residents.  We've now done both the Minneapolis and St. Paul tours.  We enjoyed them both.Date of experience:September 2020Ask Cruiser14504581166 about St. Paul History TourThank Cruiser14504581166This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 117 reviews",Fun tour of historic Minneapolis and fall colors,5.0,Date of experience:September 2020,"Excellent tour of Minneapolis.  Greg was a great tour guide.  He was very knowledgeable about the area and history.  He went the extra mile to make our COVID-19 stay-cation feel like an adventure. We highly recommend for new visitors to the area, as well as, Minnesota residents.  We've now done both the Minneapolis and St. Paul tours.  We enjoyed them both."
review_218710845,"hwhite816Kansas City, MO1Segway Tour ~ Minneapolis ~ DelightfulReview ofSt. Paul History TourReviewed July 31, 2014Our tour guide was Carmen...she was great!  The tour was the just right mix of Segway fun and tourist attractions in Minneapolis.  We also had the benefit of AMAZING weather.  SOOO fun.  It was a great way to entertain my 13 year old son too :)Thanks to Ben for talking pictures!Date of experience:July 2014Ask hwhite816 about St. Paul History TourThank hwhite816This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 117 reviews",Segway Tour ~ Minneapolis ~ Delightful,5.0,Date of experience:July 2014,Our tour guide was Carmen...she was great!  The tour was the just right mix of Segway fun and tourist attractions in Minneapolis.  We also had the benefit of AMAZING weather.  SOOO fun.  It was a great way to entertain my 13 year old son too :)Thanks to Ben for talking pictures!
review_375280979,"William BPortland1845Seqway to the Niagara Falls of the WestReview ofSt. Paul History TourReviewed May 21, 2016Chris Chris Chris.  Its all about Chris and Emily and the other girl.  Been on 7 or 8 different Segway tours and they are all different.  What makes them memorable is the staff.  The dry wry wit of Chris keep us informed and entertained.  From showing us the Niagara Falls of the West to the climbable (though illegal to do so and not encouraged by Chris or any of the staff) beer sign.  I had no idea of MSP impact on grain, beer or lumber until now.  So many historical tidbits such a fun ride - Thanks Chris, Emily and the other girl who provided just as much service but my brain only holds two names.Date of experience:May 2016Ask William B about St. Paul History Tour2Thank William BThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 117 reviews",Seqway to the Niagara Falls of the West,5.0,Date of experience:May 2016,"Chris Chris Chris.  Its all about Chris and Emily and the other girl.  Been on 7 or 8 different Segway tours and they are all different.  What makes them memorable is the staff.  The dry wry wit of Chris keep us informed and entertained.  From showing us the Niagara Falls of the West to the climbable (though illegal to do so and not encouraged by Chris or any of the staff) beer sign.  I had no idea of MSP impact on grain, beer or lumber until now.  So many historical tidbits such a fun ride - Thanks Chris, Emily and the other girl who provided just as much service but my brain only holds two names."
review_398081010,"gobevo88Southlake, Texas82St. Paul Magical History Tour was wonderful!Review ofSt. Paul History TourReviewed July 27, 2016This tour was a lot of fun and very informative.  We rode our Segways down Summit Ave., by the Capitol, through war memorials, basically all the things they advertise on their site.  It's a great way to see a lot of things and so much better than by car.  We also discovered things we wanted to go and see later.  Greg and Dylan were excellent guides.  I would do one of the other tours in a heartbeat if I am ever in town again.Date of experience:July 2016Ask gobevo88 about St. Paul History TourThank gobevo88This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 117 reviews",St. Paul Magical History Tour was wonderful!,5.0,Date of experience:July 2016,"This tour was a lot of fun and very informative.  We rode our Segways down Summit Ave., by the Capitol, through war memorials, basically all the things they advertise on their site.  It's a great way to see a lot of things and so much better than by car.  We also discovered things we wanted to go and see later.  Greg and Dylan were excellent guides.  I would do one of the other tours in a heartbeat if I am ever in town again."
review_223073031,"Minnesotamom2304Washington DC, District of Columbia7231Perfect with teenage kidsReview ofSt. Paul History TourReviewed August 20, 2014via mobileWe had two guides with our group all the time, Jim and Joe. They were super nice and very helpful. They made sure we learned how to use the  segways before the tour, we felt completely safe at all times. The tour was fantastic.  It's expensive but we felt it was worth the money. We got to see parts we had never seen, learned a lot about the history of the area, and the kids had a blast. If you can afford it, you should do it!Ask Minnesotamom2304 about St. Paul History TourThank Minnesotamom2304This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 117 reviews",Perfect with teenage kids,5.0,,"We had two guides with our group all the time, Jim and Joe. They were super nice and very helpful. They made sure we learned how to use the  segways before the tour, we felt completely safe at all times. The tour was fantastic.  It's expensive but we felt it was worth the money. We got to see parts we had never seen, learned a lot about the history of the area, and the kids had a blast. If you can afford it, you should do it!"
review_605109712,"Anastasia H1Incredibly fun!Review ofSt. Paul History TourReviewed August 10, 2018This tour was so much fun! Our tour guides Ray and Mary were AWESOME! I actually learned a lot about Minneapolis despite having lived near it all my life, and the Segways are really cool. I was nervous at first but the guides make sure you are comfortable on the Segway before the tour starts and it's actually pretty easy to control. I want to take another one next summer! We got discounts to local restaurants and a free Mill City Museum pass too. 10/10Date of experience:July 2018Ask Anastasia H about St. Paul History TourThank Anastasia HThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.humanonastick, Guest Relations Manager at St. Paul History Tour, responded to this reviewResponded August 15, 2018Thanks for riding with us! We'd love to have you back on another tour. Make sure you hold on to your Segway driver's license. It will save you $10 on a future tour.Report response as inappropriateThank you. We appreciate your input.This response is the subjective opinion of the management representative and not of TripAdvisor LLC.See all 117 reviews",Incredibly fun!,5.0,Date of experience:July 2018,"This tour was so much fun! Our tour guides Ray and Mary were AWESOME! I actually learned a lot about Minneapolis despite having lived near it all my life, and the Segways are really cool. I was nervous at first but the guides make sure you are comfortable on the Segway before the tour starts and it's actually pretty easy to control. I want to take another one next summer! We got discounts to local restaurants and a free Mill City Museum pass too. 10/10"
review_360681703,"198ToddRLa Crosse, Wisconsin227Fantastic way to see the cityReview ofSt. Paul History TourReviewed April 1, 2016We spent a long weekend in MInneapolis last week visiting many sights.  This segway tour was the highlight for everyone in our family.  The guides were great (thank you Chris!) and tour of the city itself was very interesting.  We have four boys (youngest is 12) and you can't go wrong here.The owner happened to be on site while we were there and you could tell he is very passionate about the city and making sure that the company is customer focused.Date of experience:March 2016Ask 198ToddR about St. Paul History TourThank 198ToddRThis review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC. Tripadvisor performs checks on reviews as part of our industry-leading trust & safety standards. Read ourtransparency reportto learn more.See all 117 reviews",Fantastic way to see the city,5.0,Date of experience:March 2016,We spent a long weekend in MInneapolis last week visiting many sights.  This segway tour was the highlight for everyone in our family.  The guides were great (thank you Chris!) and tour of the city itself was very interesting.  We have four boys (youngest is 12) and you can't go wrong here.The owner happened to be on site while we were there and you could tell he is very passionate about the city and making sure that the company is customer focused.
